UPC,WeekendDate,StoreID,NetSalesForWeek,Units_Sold,Unit_Price,UPC_Sub_Category,UPC_Brand
100000000004,2024/06/09,1,825.45,153,5.43,Bakery,BrandC
100000000004,2024/06/16,1,2002.25,400,5.14,Bakery,BrandC
100000000004,2024/06/23,1,1221.46,233,5.17,Bakery,BrandC
100000000004,2024/06/30,1,330.77,66,5.06,Bakery,BrandC
100000000004,2024/07/14,1,317.67,61,5.32,Bakery,BrandC
100000000004,2024/07/28,1,2337.74,439,5.39,Bakery,BrandC
100000000004,2024/08/11,1,904.16,179,5.05,Bakery,BrandC
100000000004,2024/08/18,1,109.04,22,5.01,Bakery,BrandC
100000000004,2024/08/25,1,1308.48,252,5.23,Bakery,BrandC
100000000004,2024/09/01,1,113.01,23,4.97,Bakery,BrandC
100000000004,2024/09/08,1,1190.71,241,5.02,Bakery,BrandC
100000000004,2024/09/15,1,1301.92,252,5.2,Bakery,BrandC
100000000004,2024/09/22,1,2081.45,386,5.36,Bakery,BrandC
100000000004,2024/10/06,1,2405.46,481,5.07,Bakery,BrandC
100000000004,2024/10/20,1,1145.84,229,4.97,Bakery,BrandC
100000000004,2024/10/27,1,1345.93,249,5.42,Bakery,BrandC
100000000004,2024/11/03,1,1091.89,209,5.14,Bakery,BrandC
100000000004,2024/11/10,1,644.06,126,5.08,Bakery,BrandC
100000000004,2024/11/17,1,306.17,57,5.46,Bakery,BrandC
100000000004,2024/12/01,1,1195.24,221,5.35,Bakery,BrandC
100000000004,2024/12/08,1,2433.19,492,5.05,Bakery,BrandC
100000000004,2024/12/15,1,1514.72,284,5.41,Bakery,BrandC
100000000004,2024/12/22,1,997.91,193,5.18,Bakery,BrandC
100000000004,2022/01/02,2,2426.51,486,5.12,Bakery,BrandC
100000000004,2022/01/09,2,1028.27,197,5.08,Bakery,BrandC
100000000004,2022/01/16,2,1568.23,308,5.12,Bakery,BrandC
100000000004,2022/01/23,2,1227.99,229,5.42,Bakery,BrandC
100000000004,2022/01/30,2,2494.82,471,5.26,Bakery,BrandC
100000000004,2022/02/06,2,2133.25,405,5.23,Bakery,BrandC
100000000004,2022/02/13,2,1315.8,244,5.43,Bakery,BrandC
100000000004,2022/02/20,2,822.41,151,5.38,Bakery,BrandC
100000000004,2022/02/27,2,558.72,106,5.17,Bakery,BrandC
100000000004,2022/03/13,2,2597.83,477,5.39,Bakery,BrandC
100000000004,2022/03/20,2,1461.86,282,5.31,Bakery,BrandC
100000000004,2022/03/27,2,1966.66,366,5.36,Bakery,BrandC
100000000004,2022/04/03,2,943.92,180,5.39,Bakery,BrandC
100000000004,2022/04/17,2,902.54,165,5.42,Bakery,BrandC
100000000004,2022/04/24,2,128.04,26,5.0,Bakery,BrandC
100000000004,2022/05/01,2,150.68,29,5.18,Bakery,BrandC
100000000004,2022/05/08,2,2088.72,408,5.19,Bakery,BrandC
100000000004,2022/05/22,2,2513.64,493,5.07,Bakery,BrandC
100000000004,2022/06/05,2,1091.22,216,5.0,Bakery,BrandC
100000000004,2022/06/12,2,1484.84,285,5.26,Bakery,BrandC
100000000004,2022/06/19,2,2047.09,396,5.17,Bakery,BrandC
100000000004,2022/06/26,2,1112.91,213,5.16,Bakery,BrandC
100000000004,2022/07/03,2,1893.61,368,5.3,Bakery,BrandC
100000000004,2022/07/10,2,965.37,189,5.21,Bakery,BrandC
100000000004,2022/07/17,2,418.3,81,5.29,Bakery,BrandC
100000000004,2022/07/24,2,1264.84,245,5.17,Bakery,BrandC
100000000004,2022/07/31,2,1715.68,329,5.33,Bakery,BrandC
100000000004,2022/08/14,2,1503.12,276,5.33,Bakery,BrandC
100000000004,2022/08/21,2,342.98,69,5.09,Bakery,BrandC
100000000004,2022/08/28,2,2639.06,499,5.22,Bakery,BrandC
100000000004,2022/09/04,2,2601.62,476,5.43,Bakery,BrandC
100000000004,2022/09/11,2,2545.69,500,5.22,Bakery,BrandC
100000000004,2022/09/25,2,1348.46,270,5.04,Bakery,BrandC
100000000004,2022/10/02,2,2409.86,460,5.24,Bakery,BrandC
100000000004,2022/10/09,2,1491.44,301,5.04,Bakery,BrandC
100000000004,2022/10/23,2,1078.42,202,5.38,Bakery,BrandC
100000000004,2022/10/30,2,2534.86,464,5.31,Bakery,BrandC
100000000004,2022/11/06,2,450.69,81,5.42,Bakery,BrandC
100000000004,2022/11/20,2,2133.36,420,5.12,Bakery,BrandC
100000000004,2022/11/27,2,672.49,134,4.97,Bakery,BrandC
100000000004,2022/12/04,2,70.9,13,5.32,Bakery,BrandC
100000000004,2022/12/11,2,1137.61,213,5.25,Bakery,BrandC
100000000004,2022/12/18,2,1791.46,329,5.37,Bakery,BrandC
100000000004,2022/12/25,2,594.6,116,5.13,Bakery,BrandC
100000000004,2023/01/08,2,931.83,192,4.96,Bakery,BrandC
100000000004,2023/01/15,2,1759.14,359,4.98,Bakery,BrandC
100000000004,2023/01/22,2,1806.96,335,5.42,Bakery,BrandC
100000000004,2023/01/29,2,150.71,29,5.17,Bakery,BrandC
100000000004,2023/02/05,2,943.86,178,5.22,Bakery,BrandC
100000000004,2023/02/12,2,1941.44,361,5.26,Bakery,BrandC
100000000004,2023/02/19,2,1947.9,363,5.38,Bakery,BrandC
100000000004,2023/02/26,2,755.99,140,5.29,Bakery,BrandC
100000000004,2023/03/05,2,510.73,102,5.13,Bakery,BrandC
100000000004,2023/03/12,2,1792.23,340,5.43,Bakery,BrandC
100000000004,2023/03/19,2,519.1,107,4.98,Bakery,BrandC
100000000004,2023/03/26,2,243.04,47,5.23,Bakery,BrandC
100000000004,2023/04/02,2,286.59,57,5.03,Bakery,BrandC
100000000004,2023/04/09,2,1359.37,267,5.22,Bakery,BrandC
100000000004,2023/04/16,2,2325.43,436,5.31,Bakery,BrandC
100000000004,2023/04/23,2,643.71,130,5.05,Bakery,BrandC
100000000004,2023/04/30,2,582.93,119,5.0,Bakery,BrandC
100000000004,2023/05/07,2,2040.39,393,5.08,Bakery,BrandC
100000000004,2023/05/14,2,1442.55,291,5.08,Bakery,BrandC
100000000004,2023/05/21,2,2532.77,487,5.23,Bakery,BrandC
100000000004,2023/05/28,2,2098.0,417,5.08,Bakery,BrandC
100000000004,2023/06/04,2,1787.22,347,5.03,Bakery,BrandC
100000000004,2023/06/11,2,434.5,87,5.14,Bakery,BrandC
100000000004,2023/06/18,2,2241.69,452,5.04,Bakery,BrandC
100000000004,2023/06/25,2,2560.95,474,5.36,Bakery,BrandC
100000000004,2023/07/02,2,2142.01,423,5.04,Bakery,BrandC
100000000004,2023/07/16,2,1958.75,373,5.2,Bakery,BrandC
100000000004,2023/07/23,2,215.7,40,5.29,Bakery,BrandC
100000000004,2023/07/30,2,482.15,96,5.14,Bakery,BrandC
100000000004,2023/08/06,2,2337.1,436,5.3,Bakery,BrandC
100000000004,2023/08/13,2,939.21,174,5.31,Bakery,BrandC
100000000004,2023/08/20,2,649.18,121,5.35,Bakery,BrandC
100000000004,2023/08/27,2,560.22,108,5.06,Bakery,BrandC
100000000004,2023/09/03,2,195.58,37,5.27,Bakery,BrandC
100000000004,2023/09/10,2,2083.04,428,4.97,Bakery,BrandC
100000000004,2023/09/17,2,2578.38,486,5.45,Bakery,BrandC
100000000004,2023/09/24,2,1943.56,361,5.39,Bakery,BrandC
100000000004,2023/10/01,2,1049.7,201,5.38,Bakery,BrandC
100000000004,2023/10/08,2,479.86,95,5.19,Bakery,BrandC
100000000004,2023/10/15,2,1536.87,304,5.11,Bakery,BrandC
100000000004,2023/10/22,2,597.38,116,5.17,Bakery,BrandC
100000000004,2023/10/29,2,2480.01,459,5.46,Bakery,BrandC
100000000004,2023/11/05,2,1262.63,239,5.38,Bakery,BrandC
100000000004,2023/11/12,2,1809.27,328,5.46,Bakery,BrandC
100000000004,2023/11/19,2,891.22,167,5.38,Bakery,BrandC
100000000004,2023/11/26,2,676.45,126,5.29,Bakery,BrandC
100000000004,2023/12/03,2,1597.17,309,5.31,Bakery,BrandC
100000000004,2023/12/10,2,802.92,157,5.08,Bakery,BrandC
100000000004,2023/12/24,2,2313.37,433,5.39,Bakery,BrandC
100000000004,2023/12/31,2,539.04,98,5.46,Bakery,BrandC
100000000004,2024/01/07,2,671.26,133,4.99,Bakery,BrandC
100000000004,2024/01/21,2,844.38,162,5.24,Bakery,BrandC
100000000004,2024/02/04,2,727.84,142,5.24,Bakery,BrandC
100000000004,2024/02/11,2,2586.76,491,5.37,Bakery,BrandC
100000000004,2024/02/18,2,2451.04,473,5.25,Bakery,BrandC
100000000004,2024/03/03,2,1762.71,349,5.11,Bakery,BrandC
100000000004,2024/03/10,2,1366.15,264,5.21,Bakery,BrandC
100000000004,2024/03/17,2,1201.77,241,5.12,Bakery,BrandC
100000000004,2024/03/24,2,773.81,149,5.23,Bakery,BrandC
100000000004,2024/03/31,2,346.02,65,5.22,Bakery,BrandC
100000000004,2024/04/07,2,1003.38,198,5.01,Bakery,BrandC
100000000004,2024/04/14,2,1596.62,309,5.1,Bakery,BrandC
100000000004,2024/04/21,2,1322.97,269,4.96,Bakery,BrandC
100000000004,2024/04/28,2,1383.84,261,5.29,Bakery,BrandC
100000000004,2024/05/05,2,2703.47,491,5.37,Bakery,BrandC
100000000004,2024/05/12,2,188.83,36,5.24,Bakery,BrandC
100000000004,2024/06/02,2,1293.75,251,5.11,Bakery,BrandC
100000000004,2024/06/09,2,1093.39,210,5.12,Bakery,BrandC
100000000004,2024/06/16,2,1395.08,269,5.33,Bakery,BrandC
100000000004,2024/06/23,2,820.91,164,5.07,Bakery,BrandC
100000000004,2024/06/30,2,1895.99,373,4.98,Bakery,BrandC
100000000004,2024/07/07,2,2313.15,422,5.47,Bakery,BrandC
100000000004,2024/07/14,2,2082.3,408,5.2,Bakery,BrandC
100000000004,2024/07/28,2,1598.75,288,5.41,Bakery,BrandC
100000000004,2024/08/18,2,141.22,27,5.14,Bakery,BrandC
100000000004,2024/08/25,2,1787.9,339,5.15,Bakery,BrandC
100000000004,2024/09/01,2,457.62,84,5.36,Bakery,BrandC
100000000004,2024/09/08,2,1668.99,316,5.23,Bakery,BrandC
100000000004,2024/09/15,2,1974.92,367,5.34,Bakery,BrandC
100000000004,2024/09/22,2,1796.47,348,5.19,Bakery,BrandC
100000000004,2024/10/06,2,2687.14,490,5.44,Bakery,BrandC
100000000004,2024/10/13,2,1892.84,349,5.29,Bakery,BrandC
100000000004,2024/10/20,2,1338.52,269,4.99,Bakery,BrandC
100000000004,2024/11/03,2,1986.92,364,5.42,Bakery,BrandC
100000000004,2024/11/10,2,1273.05,251,5.04,Bakery,BrandC
100000000004,2024/11/17,2,507.4,105,4.96,Bakery,BrandC
100000000004,2024/11/24,2,1644.02,316,5.35,Bakery,BrandC
100000000004,2024/12/01,2,2226.16,418,5.19,Bakery,BrandC
100000000004,2024/12/08,2,2092.95,377,5.46,Bakery,BrandC
100000000004,2024/12/15,2,847.13,170,5.13,Bakery,BrandC
100000000004,2024/12/22,2,1933.15,364,5.46,Bakery,BrandC
100000000004,2022/01/02,3,2092.19,402,5.15,Bakery,BrandC
100000000004,2022/01/09,3,1961.58,356,5.44,Bakery,BrandC
100000000004,2022/01/16,3,399.75,74,5.25,Bakery,BrandC
100000000004,2022/01/23,3,2280.87,413,5.47,Bakery,BrandC
100000000004,2022/01/30,3,693.82,142,4.99,Bakery,BrandC
100000000004,2022/02/06,3,1179.72,219,5.23,Bakery,BrandC
100000000004,2022/02/13,3,894.38,176,5.1,Bakery,BrandC
100000000004,2022/02/20,3,1612.72,313,5.2,Bakery,BrandC
100000000004,2022/02/27,3,530.8,100,5.47,Bakery,BrandC
100000000004,2022/03/06,3,1674.38,324,5.06,Bakery,BrandC
100000000004,2022/03/13,3,158.54,30,5.35,Bakery,BrandC
100000000004,2022/03/20,3,1464.36,287,5.16,Bakery,BrandC
100000000004,2022/03/27,3,2001.11,396,5.06,Bakery,BrandC
100000000004,2022/04/03,3,399.85,74,5.34,Bakery,BrandC
100000000004,2022/04/10,3,326.4,63,5.31,Bakery,BrandC
100000000004,2022/04/17,3,1926.06,359,5.41,Bakery,BrandC
100000000004,2022/04/24,3,1023.24,192,5.41,Bakery,BrandC
100000000004,2022/05/08,3,1831.26,351,5.37,Bakery,BrandC
100000000004,2022/05/15,3,889.3,169,5.15,Bakery,BrandC
100000000004,2022/05/22,3,511.3,99,5.13,Bakery,BrandC
100000000004,2022/05/29,3,234.85,43,5.32,Bakery,BrandC
100000000004,2022/06/05,3,408.9,83,5.05,Bakery,BrandC
100000000004,2022/06/12,3,938.08,179,5.1,Bakery,BrandC
100000000004,2022/06/19,3,1929.29,371,5.18,Bakery,BrandC
100000000004,2022/06/26,3,2364.72,474,5.1,Bakery,BrandC
100000000004,2022/07/03,3,1307.43,249,5.37,Bakery,BrandC
100000000004,2022/07/10,3,1731.45,321,5.25,Bakery,BrandC
100000000004,2022/07/17,3,1630.06,312,5.31,Bakery,BrandC
100000000004,2022/07/24,3,1088.18,209,5.36,Bakery,BrandC
100000000004,2022/07/31,3,1949.81,357,5.47,Bakery,BrandC
100000000004,2022/08/07,3,408.66,78,5.13,Bakery,BrandC
100000000004,2022/08/14,3,2573.66,497,5.33,Bakery,BrandC
100000000004,2022/08/21,3,920.54,177,5.16,Bakery,BrandC
100000000004,2022/08/28,3,909.72,173,5.22,Bakery,BrandC
100000000004,2022/09/04,3,814.12,151,5.35,Bakery,BrandC
100000000004,2022/09/11,3,657.23,133,4.98,Bakery,BrandC
100000000004,2022/09/18,3,267.57,50,5.21,Bakery,BrandC
100000000004,2022/10/02,3,1850.03,358,5.22,Bakery,BrandC
100000000004,2022/10/09,3,1835.06,349,5.11,Bakery,BrandC
100000000004,2022/10/16,3,821.46,153,5.3,Bakery,BrandC
100000000004,2022/10/23,3,2170.87,417,5.07,Bakery,BrandC
100000000004,2022/10/30,3,421.26,78,5.34,Bakery,BrandC
100000000004,2022/11/06,3,2501.4,484,5.03,Bakery,BrandC
100000000004,2022/11/13,3,1068.67,216,5.09,Bakery,BrandC
100000000004,2022/11/20,3,924.93,179,5.17,Bakery,BrandC
100000000004,2022/11/27,3,692.0,128,5.35,Bakery,BrandC
100000000004,2022/12/04,3,1319.55,260,5.08,Bakery,BrandC
100000000004,2022/12/11,3,749.37,151,4.98,Bakery,BrandC
100000000004,2022/12/18,3,1471.9,286,5.19,Bakery,BrandC
100000000004,2022/12/25,3,1104.17,226,4.98,Bakery,BrandC
100000000004,2023/01/01,3,623.68,114,5.41,Bakery,BrandC
100000000004,2023/01/08,3,868.05,162,5.28,Bakery,BrandC
100000000004,2023/01/15,3,1917.7,361,5.45,Bakery,BrandC
100000000004,2023/02/05,3,904.77,181,5.02,Bakery,BrandC
100000000004,2023/02/19,3,1979.23,378,5.18,Bakery,BrandC
100000000004,2023/02/26,3,2510.85,467,5.29,Bakery,BrandC
100000000004,2023/03/05,3,383.87,73,5.2,Bakery,BrandC
100000000004,2023/03/12,3,1426.3,278,5.15,Bakery,BrandC
100000000004,2023/03/19,3,1008.19,202,4.97,Bakery,BrandC
100000000004,2023/03/26,3,2315.16,442,5.38,Bakery,BrandC
100000000004,2023/04/02,3,356.71,71,5.03,Bakery,BrandC
100000000004,2023/04/09,3,817.21,150,5.37,Bakery,BrandC
100000000004,2023/04/16,3,1949.64,393,5.11,Bakery,BrandC
100000000004,2023/04/23,3,224.54,45,5.08,Bakery,BrandC
100000000004,2023/04/30,3,2097.44,391,5.35,Bakery,BrandC
100000000004,2023/05/07,3,107.26,21,5.24,Bakery,BrandC
100000000004,2023/05/21,3,1693.52,311,5.46,Bakery,BrandC
100000000004,2023/05/28,3,1247.62,237,5.21,Bakery,BrandC
100000000004,2023/06/04,3,2088.11,404,5.18,Bakery,BrandC
100000000004,2023/06/11,3,1399.01,281,5.1,Bakery,BrandC
100000000004,2023/06/18,3,835.85,170,4.97,Bakery,BrandC
100000000004,2023/07/02,3,90.47,18,5.1,Bakery,BrandC
100000000004,2023/07/16,3,374.18,75,5.09,Bakery,BrandC
100000000004,2023/07/23,3,907.64,176,5.25,Bakery,BrandC
100000000004,2023/07/30,3,946.69,182,5.28,Bakery,BrandC
100000000004,2023/08/06,3,529.07,101,5.19,Bakery,BrandC
100000000004,2023/08/20,3,881.15,162,5.45,Bakery,BrandC
100000000004,2023/09/03,3,708.46,132,5.28,Bakery,BrandC
100000000004,2023/09/10,3,926.23,179,5.17,Bakery,BrandC
100000000004,2023/09/17,3,1119.38,228,5.04,Bakery,BrandC
100000000004,2023/09/24,3,2170.94,434,5.05,Bakery,BrandC
100000000004,2023/10/08,3,1061.35,199,5.32,Bakery,BrandC
100000000004,2023/10/22,3,1065.73,216,4.96,Bakery,BrandC
100000000004,2023/10/29,3,547.96,102,5.4,Bakery,BrandC
100000000004,2023/11/05,3,1728.12,356,4.97,Bakery,BrandC
100000000004,2023/11/12,3,2287.04,454,5.07,Bakery,BrandC
100000000004,2023/11/19,3,783.32,143,5.32,Bakery,BrandC
100000000004,2023/11/26,3,1387.79,256,5.4,Bakery,BrandC
100000000004,2023/12/03,3,843.54,160,5.4,Bakery,BrandC
100000000004,2023/12/10,3,1837.87,362,5.05,Bakery,BrandC
100000000004,2023/12/17,3,1746.1,333,5.31,Bakery,BrandC
100000000004,2023/12/31,3,1178.49,235,5.11,Bakery,BrandC
100000000004,2024/01/07,3,723.91,131,5.42,Bakery,BrandC
100000000004,2024/01/14,3,1059.82,202,5.39,Bakery,BrandC
100000000004,2024/01/28,3,1695.24,308,5.44,Bakery,BrandC
100000000004,2024/02/04,3,748.46,147,5.02,Bakery,BrandC
100000000004,2024/02/18,3,1628.06,320,5.07,Bakery,BrandC
100000000004,2024/02/25,3,1810.4,341,5.32,Bakery,BrandC
100000000004,2024/03/03,3,609.65,121,5.13,Bakery,BrandC
100000000004,2024/03/17,3,876.92,174,5.01,Bakery,BrandC
100000000004,2024/03/24,3,484.24,90,5.24,Bakery,BrandC
100000000004,2024/03/31,3,1140.23,231,5.02,Bakery,BrandC
100000000004,2024/04/07,3,135.36,25,5.31,Bakery,BrandC
100000000004,2024/04/21,3,2615.86,494,5.38,Bakery,BrandC
100000000004,2024/04/28,3,1100.2,218,4.96,Bakery,BrandC
100000000004,2024/05/12,3,2218.52,419,5.45,Bakery,BrandC
100000000004,2024/05/19,3,794.77,159,5.07,Bakery,BrandC
100000000004,2024/05/26,3,591.77,114,5.1,Bakery,BrandC
100000000004,2024/06/09,3,1277.4,239,5.28,Bakery,BrandC
100000000004,2024/06/16,3,918.49,167,5.44,Bakery,BrandC
100000000004,2024/06/23,3,2555.15,475,5.45,Bakery,BrandC
100000000004,2024/07/07,3,327.17,61,5.24,Bakery,BrandC
100000000004,2024/07/14,3,2491.78,489,5.11,Bakery,BrandC
100000000004,2024/07/21,3,1934.06,367,5.26,Bakery,BrandC
100000000004,2024/07/28,3,1406.08,288,5.0,Bakery,BrandC
100000000004,2024/08/04,3,2032.67,404,5.17,Bakery,BrandC
100000000004,2024/08/11,3,2091.08,406,5.24,Bakery,BrandC
100000000004,2024/08/18,3,141.37,26,5.33,Bakery,BrandC
100000000004,2024/08/25,3,1006.57,191,5.35,Bakery,BrandC
100000000004,2024/09/01,3,465.8,89,5.39,Bakery,BrandC
100000000004,2024/09/08,3,2083.03,421,5.01,Bakery,BrandC
100000000004,2024/09/15,3,700.58,143,5.02,Bakery,BrandC
100000000004,2024/09/22,3,239.21,44,5.43,Bakery,BrandC
100000000004,2024/09/29,3,381.9,79,4.98,Bakery,BrandC
100000000004,2024/10/06,3,2446.94,454,5.43,Bakery,BrandC
100000000004,2024/10/13,3,651.95,132,4.97,Bakery,BrandC
100000000004,2024/10/20,3,1722.65,347,4.99,Bakery,BrandC
100000000004,2024/10/27,3,805.47,144,5.44,Bakery,BrandC
100000000004,2024/11/03,3,1121.75,216,5.22,Bakery,BrandC
100000000004,2024/11/10,3,2394.41,450,5.46,Bakery,BrandC
100000000004,2024/11/17,3,95.18,18,5.33,Bakery,BrandC
100000000004,2024/11/24,3,476.25,92,5.21,Bakery,BrandC
100000000004,2024/12/01,3,176.49,35,5.02,Bakery,BrandC
100000000004,2024/12/08,3,2273.02,416,5.45,Bakery,BrandC
100000000004,2024/12/15,3,865.89,156,5.46,Bakery,BrandC
100000000004,2024/12/22,3,1912.69,387,4.96,Bakery,BrandC
100000000004,2022/01/09,4,2218.18,445,5.12,Bakery,BrandC
100000000004,2022/01/16,4,771.4,149,5.11,Bakery,BrandC
100000000004,2022/01/23,4,2276.16,453,5.15,Bakery,BrandC
100000000004,2022/01/30,4,2446.32,488,5.03,Bakery,BrandC
100000000004,2022/02/06,4,686.62,128,5.22,Bakery,BrandC
100000000004,2022/02/13,4,2162.11,437,4.96,Bakery,BrandC
100000000004,2022/02/20,4,170.98,32,5.25,Bakery,BrandC
100000000004,2022/02/27,4,2541.01,486,5.27,Bakery,BrandC
100000000004,2022/03/06,4,241.75,48,5.05,Bakery,BrandC
100000000004,2022/03/13,4,311.55,61,5.19,Bakery,BrandC
100000000004,2022/03/20,4,311.89,57,5.47,Bakery,BrandC
100000000004,2022/04/03,4,601.49,113,5.31,Bakery,BrandC
100000000004,2022/04/10,4,299.21,57,5.25,Bakery,BrandC
100000000004,2022/04/17,4,400.02,77,5.24,Bakery,BrandC
100000000004,2022/04/24,4,1863.14,355,5.19,Bakery,BrandC
100000000004,2022/05/01,4,1037.7,191,5.47,Bakery,BrandC
100000000004,2022/05/08,4,1034.86,193,5.23,Bakery,BrandC
100000000004,2022/05/15,4,822.88,164,5.07,Bakery,BrandC
100000000004,2022/05/22,4,1529.98,279,5.44,Bakery,BrandC
100000000004,2022/05/29,4,1212.08,219,5.43,Bakery,BrandC
100000000004,2022/06/05,4,1133.59,217,5.38,Bakery,BrandC
100000000004,2022/06/19,4,2390.4,472,5.09,Bakery,BrandC
100000000004,2022/06/26,4,1369.73,281,4.96,Bakery,BrandC
100000000004,2022/07/03,4,409.6,77,5.33,Bakery,BrandC
100000000004,2022/07/17,4,2208.1,409,5.34,Bakery,BrandC
100000000004,2022/07/24,4,2254.48,439,5.07,Bakery,BrandC
100000000004,2022/07/31,4,589.59,107,5.47,Bakery,BrandC
100000000004,2022/08/07,4,2337.0,438,5.3,Bakery,BrandC
100000000004,2022/08/14,4,2038.24,379,5.46,Bakery,BrandC
100000000004,2022/08/21,4,1044.18,201,5.06,Bakery,BrandC
100000000004,2022/08/28,4,427.92,80,5.45,Bakery,BrandC
100000000004,2022/09/04,4,1194.78,224,5.37,Bakery,BrandC
100000000004,2022/09/11,4,579.45,107,5.44,Bakery,BrandC
100000000004,2022/09/18,4,1576.87,316,4.96,Bakery,BrandC
100000000004,2022/10/02,4,1634.0,334,5.02,Bakery,BrandC
100000000004,2022/10/09,4,754.66,142,5.16,Bakery,BrandC
100000000004,2022/10/16,4,931.73,178,5.17,Bakery,BrandC
100000000004,2022/10/23,4,2570.55,484,5.39,Bakery,BrandC
100000000004,2022/10/30,4,406.25,77,5.25,Bakery,BrandC
100000000004,2022/11/06,4,544.85,105,5.14,Bakery,BrandC
100000000004,2022/11/13,4,2046.24,403,5.03,Bakery,BrandC
100000000004,2022/11/27,4,888.12,161,5.42,Bakery,BrandC
100000000004,2022/12/04,4,589.11,116,5.11,Bakery,BrandC
100000000004,2022/12/18,4,2159.03,425,4.99,Bakery,BrandC
100000000004,2022/12/25,4,2112.92,428,4.98,Bakery,BrandC
100000000004,2023/01/01,4,953.26,176,5.31,Bakery,BrandC
100000000004,2023/01/08,4,783.04,147,5.36,Bakery,BrandC
100000000004,2023/01/15,4,1093.37,213,5.09,Bakery,BrandC
100000000004,2023/01/22,4,1324.84,256,5.19,Bakery,BrandC
100000000004,2023/01/29,4,2358.56,443,5.31,Bakery,BrandC
100000000004,2023/02/05,4,1146.81,226,5.13,Bakery,BrandC
100000000004,2023/02/12,4,176.42,35,5.12,Bakery,BrandC
100000000004,2023/02/19,4,944.19,191,5.03,Bakery,BrandC
100000000004,2023/02/26,4,476.73,91,5.14,Bakery,BrandC
100000000004,2023/03/05,4,684.93,137,5.0,Bakery,BrandC
100000000004,2023/03/12,4,1498.18,273,5.45,Bakery,BrandC
100000000004,2023/03/19,4,263.21,52,5.17,Bakery,BrandC
100000000004,2023/03/26,4,1230.92,251,5.04,Bakery,BrandC
100000000004,2023/04/02,4,1406.95,272,5.3,Bakery,BrandC
100000000004,2023/04/16,4,906.46,172,5.33,Bakery,BrandC
100000000004,2023/04/23,4,1970.82,390,5.05,Bakery,BrandC
100000000004,2023/04/30,4,1875.27,353,5.2,Bakery,BrandC
100000000004,2023/05/07,4,764.97,144,5.22,Bakery,BrandC
100000000004,2023/05/14,4,1247.78,246,5.12,Bakery,BrandC
100000000004,2023/05/21,4,1379.68,272,5.05,Bakery,BrandC
100000000004,2023/05/28,4,602.21,114,5.43,Bakery,BrandC
100000000004,2023/06/18,4,2386.1,441,5.26,Bakery,BrandC
100000000004,2023/06/25,4,1737.97,323,5.47,Bakery,BrandC
100000000004,2023/07/02,4,218.6,40,5.39,Bakery,BrandC
100000000004,2023/07/09,4,1774.69,337,5.26,Bakery,BrandC
100000000004,2023/07/23,4,1183.45,219,5.32,Bakery,BrandC
100000000004,2023/07/30,4,2441.99,480,5.15,Bakery,BrandC
100000000004,2023/08/13,4,2376.76,443,5.39,Bakery,BrandC
100000000004,2023/08/27,4,2272.69,443,5.2,Bakery,BrandC
100000000004,2023/09/03,4,2690.04,497,5.4,Bakery,BrandC
100000000004,2023/09/10,4,2429.89,476,5.14,Bakery,BrandC
100000000004,2023/09/17,4,769.98,150,5.22,Bakery,BrandC
100000000004,2023/09/24,4,242.07,48,5.0,Bakery,BrandC
100000000004,2023/10/01,4,2098.63,375,5.46,Bakery,BrandC
100000000004,2023/10/08,4,2079.08,425,5.0,Bakery,BrandC
100000000004,2023/10/22,4,481.35,91,5.26,Bakery,BrandC
100000000004,2023/10/29,4,2513.71,488,5.29,Bakery,BrandC
100000000004,2023/11/05,4,2626.0,477,5.39,Bakery,BrandC
100000000004,2023/11/12,4,1083.69,201,5.39,Bakery,BrandC
100000000004,2023/11/19,4,785.64,155,5.0,Bakery,BrandC
100000000004,2023/11/26,4,1503.35,284,5.19,Bakery,BrandC
100000000004,2023/12/17,4,653.61,134,5.0,Bakery,BrandC
100000000004,2023/12/24,4,1087.4,213,5.22,Bakery,BrandC
100000000004,2023/12/31,4,892.56,176,5.02,Bakery,BrandC
100000000004,2024/01/07,4,604.48,118,5.13,Bakery,BrandC
100000000004,2024/01/14,4,1998.62,399,5.16,Bakery,BrandC
100000000004,2024/01/28,4,2021.04,383,5.31,Bakery,BrandC
100000000004,2024/02/04,4,346.03,67,5.27,Bakery,BrandC
100000000004,2024/02/11,4,2158.6,429,5.03,Bakery,BrandC
100000000004,2024/02/18,4,2553.42,492,5.2,Bakery,BrandC
100000000004,2024/02/25,4,2097.14,404,5.27,Bakery,BrandC
100000000004,2024/03/03,4,248.89,50,5.0,Bakery,BrandC
100000000004,2024/03/10,4,1975.58,364,5.47,Bakery,BrandC
100000000004,2024/03/17,4,1850.66,357,5.18,Bakery,BrandC
100000000004,2024/03/24,4,1576.97,297,5.37,Bakery,BrandC
100000000004,2024/03/31,4,662.99,133,5.01,Bakery,BrandC
100000000004,2024/04/07,4,165.72,32,5.33,Bakery,BrandC
100000000004,2024/04/14,4,1142.24,219,5.18,Bakery,BrandC
100000000004,2024/04/21,4,971.75,182,5.44,Bakery,BrandC
100000000004,2024/04/28,4,1610.52,314,5.01,Bakery,BrandC
100000000004,2024/05/12,4,65.96,12,5.37,Bakery,BrandC
100000000004,2024/05/19,4,304.75,56,5.3,Bakery,BrandC
100000000004,2024/05/26,4,1789.82,345,5.27,Bakery,BrandC
100000000004,2024/06/02,4,1983.68,368,5.46,Bakery,BrandC
